Country;year;temp
Poland;1987;6.57
Poland;1988;8.28
Poland;1989;9.42
Poland;1990;9.23
Poland;1991;7.94
Poland;1992;8.81
Poland;1993;7.83
Poland;1994;8.92
Poland;1995;8.26
Poland;1996;6.77
Poland;1997;7.98
Poland;1998;8.32
Poland;1999;9.04
Poland;2000;9.62
Poland;2001;8.33
Poland;2002;9.17
Poland;2003;8.39
Poland;2004;8.39
Poland;2005;8.42
Poland;2006;8.8
Poland;2007;9.42
Poland;2008;9.47
Poland;2009;8.65
Poland;2010;7.62
Poland;2011;8.95
Poland;2012;8.54
Poland;2013;NA
Portugal;1753;14.68
Portugal;1754;14.79
Portugal;1755;14.48
Portugal;1756;14.83
Portugal;1757;14.71
Portugal;1758;13.36
Portugal;1759;14.45
Portugal;1760;13.9
Portugal;1761;14.76
Portugal;1762;14.7
Portugal;1763;13.91
Portugal;1764;14.7
Portugal;1765;14.74
Portugal;1766;14.64
Portugal;1767;14.78
Portugal;1768;13.89
Portugal;1769;14.46
Portugal;1770;14.32
Portugal;1771;14.79
Portugal;1772;15.24
Portugal;1773;14.43
Portugal;1774;15.14
Portugal;1775;15.24
Portugal;1776;14.68
Portugal;1777;14.53
Portugal;1778;14.79
Portugal;1779;14.96
Portugal;1780;15.53
Portugal;1781;14.92
Portugal;1782;14.1
Portugal;1783;14.44
Portugal;1784;14.45
Portugal;1785;14.16
Portugal;1786;14.63
Portugal;1787;14.71
Portugal;1788;15.19
Portugal;1789;14
Portugal;1790;14.71
Portugal;1791;14.77
Portugal;1792;14.78
Portugal;1793;14.81
Portugal;1794;14.59
Portugal;1795;14.88
Portugal;1796;14.6
Portugal;1797;14.4
Portugal;1798;14.81
Portugal;1799;14.42
Portugal;1800;15.18
Portugal;1801;14.96
Portugal;1802;15.11
Portugal;1803;14.86
Portugal;1804;15.31
Portugal;1805;14.6
Portugal;1806;14.9
Portugal;1807;14.31
Portugal;1808;13.81
Portugal;1809;13.75
Portugal;1810;13.39
Portugal;1811;13.68
Portugal;1812;13.67
Portugal;1813;13.89
Portugal;1814;13.6
Portugal;1815;13.98
Portugal;1816;13.48
Portugal;1817;14.58
Portugal;1818;14.87
Portugal;1819;14.1
Portugal;1820;13.96
Portugal;1821;14.91
Portugal;1822;14.62
Portugal;1823;14.35
Portugal;1824;14.72
Portugal;1825;14.77
Portugal;1826;14.6
Portugal;1827;14.53
Portugal;1828;14.72
Portugal;1829;14.13
Portugal;1830;14.59
Portugal;1831;14.81
Portugal;1832;14.24
Portugal;1833;14.27
Portugal;1834;15.21
Portugal;1835;14.22
Portugal;1836;14.4
Portugal;1837;14.42
Portugal;1838;14.44
Portugal;1839;14.29
Portugal;1840;14.23
Portugal;1841;14.36
Portugal;1842;14.46
Portugal;1843;14.65
Portugal;1844;14.38
Portugal;1845;14.02
Portugal;1846;14.98
Portugal;1847;14.58
Portugal;1848;14.16
Portugal;1849;14.46
Portugal;1850;14.84
Portugal;1851;14.71
Portugal;1852;15
Portugal;1853;13.75
Portugal;1854;14.43
Portugal;1855;13.76
Portugal;1856;14.75
Portugal;1857;14.38
Portugal;1858;14.81
Portugal;1859;14.49
Portugal;1860;14.17
Portugal;1861;14.65
Portugal;1862;14.49
Portugal;1863;14.39
Portugal;1864;14.98
Portugal;1865;14.76
Portugal;1866;14.61
Portugal;1867;14.92
Portugal;1868;15.16
Portugal;1869;14.56
Portugal;1870;15.05
Portugal;1871;14.34
Portugal;1872;14.29
Portugal;1873;14.47
Portugal;1874;14.68
Portugal;1875;14.79
Portugal;1876;14.79
Portugal;1877;14.86
Portugal;1878;14.55
Portugal;1879;13.97
Portugal;1880;14.24
Portugal;1881;15.16
Portugal;1882;14.23
Portugal;1883;13.72
Portugal;1884;14.19
Portugal;1885;13.8
Portugal;1886;14.07
Portugal;1887;14.19
Portugal;1888;13.86
Portugal;1889;13.44
Portugal;1890;13.76
Portugal;1891;13.95
Portugal;1892;14.32
Portugal;1893;15.17
Portugal;1894;14.22
Portugal;1895;15.09
Portugal;1896;14.24
Portugal;1897;15.23
Portugal;1898;14.83
Portugal;1899;15.86
Portugal;1900;14.71
Portugal;1901;14.35
Portugal;1902;14.43
Portugal;1903;14.54
Portugal;1904;14.87
Portugal;1905;14.21
Portugal;1906;14.62
Portugal;1907;14.4
Portugal;1908;14.77
Portugal;1909;14.31
Portugal;1910;14.18
Portugal;1911;14.37
Portugal;1912;14.24
Portugal;1913;14.43
Portugal;1914;14.43
Portugal;1915;14.66
Portugal;1916;14.44
Portugal;1917;13.95
Portugal;1918;14.59
Portugal;1919;14.6
Portugal;1920;14.9
Portugal;1921;15.01
Portugal;1922;14.45
Portugal;1923;14.46
Portugal;1924;14.62
Portugal;1925;14.09
Portugal;1926;15.43
Portugal;1927;14.63
Portugal;1928;14.76
Portugal;1929;15.3
Portugal;1930;14.85
Portugal;1931;14.61
Portugal;1932;14.27
Portugal;1933;14.71
Portugal;1934;14.44
Portugal;1935;14.45
Portugal;1936;14.44
Portugal;1937;14.91
Portugal;1938;15.05
Portugal;1939;14.55
Portugal;1940;14.86
Portugal;1941;14.54
Portugal;1942;14.76
Portugal;1943;15.18
Portugal;1944;14.81
Portugal;1945;15.6
Portugal;1946;14.51
Portugal;1947;15.24
Portugal;1948;15.76
Portugal;1949;15.76
Portugal;1950;15.07
Portugal;1951;14.47
Portugal;1952;14.77
Portugal;1953;15.27
Portugal;1954;14.6
Portugal;1955;15.73
Portugal;1956;13.85
Portugal;1957;14.72
Portugal;1958;14.9
Portugal;1959;15.04
Portugal;1960;14.82
Portugal;1961;15.7
Portugal;1962;14.93
Portugal;1963;14.62
Portugal;1964;15.12
Portugal;1965;14.72
Portugal;1966;15
Portugal;1967;14.7
Portugal;1968;14.93
Portugal;1969;14.41
Portugal;1970;14.76
Portugal;1971;14.28
Portugal;1972;13.88
Portugal;1973;14.61
Portugal;1974;14.38
Portugal;1975;14.48
Portugal;1976;14.59
Portugal;1977;14.59
Portugal;1978;14.83
Portugal;1979;14.75
Portugal;1980;14.84
Portugal;1981;15.5
Portugal;1982;15.07
Portugal;1983;15.07
Portugal;1984;14.6
Portugal;1985;15.15
Portugal;1986;14.73
Portugal;1987;15.61
Portugal;1988;15.1
Portugal;1989;16.06
Portugal;1990;15.74
Portugal;1991;15.23
Portugal;1992;15.11
Portugal;1993;14.52
Portugal;1994;15.31
Portugal;1995;16.35
Portugal;1996;15.3
Portugal;1997;16.27
Portugal;1998;15.64
Portugal;1999;15.28
Portugal;2000;15.39
Portugal;2001;15.41
Portugal;2002;15.46
Portugal;2003;15.82
Portugal;2004;15.46
Portugal;2005;15.54
Portugal;2006;16
Portugal;2007;15.24
Portugal;2008;15.27
Portugal;2009;15.98
Portugal;2010;15.68
Portugal;2011;16.07
Portugal;2012;15.39
Portugal;2013;NA
Puerto Rico;1824;NA
Puerto Rico;1825;25.53
Puerto Rico;1826;NA
Puerto Rico;1827;NA
Puerto Rico;1828;NA
Puerto Rico;1829;NA
Puerto Rico;1830;NA
Puerto Rico;1831;NA
Puerto Rico;1832;NA
Puerto Rico;1833;NA
Puerto Rico;1834;NA
Puerto Rico;1835;NA
Puerto Rico;1836;NA
Puerto Rico;1837;NA
Puerto Rico;1838;NA
Puerto Rico;1839;NA
Puerto Rico;1840;NA
Puerto Rico;1841;NA
Puerto Rico;1842;NA
Puerto Rico;1843;NA
Puerto Rico;1844;NA
Puerto Rico;1845;NA
Puerto Rico;1846;25.34
Puerto Rico;1847;24.95
Puerto Rico;1848;24.85
Puerto Rico;1849;25
Puerto Rico;1850;25.02
Puerto Rico;1851;25.14
Puerto Rico;1852;24.82
Puerto Rico;1853;25.1
Puerto Rico;1854;25.02
Puerto Rico;1855;25.21
Puerto Rico;1856;25.43
Puerto Rico;1857;24.66
Puerto Rico;1858;24.64
Puerto Rico;1859;24.81
Puerto Rico;1860;24.83
Puerto Rico;1861;25.04
Puerto Rico;1862;24.92
Puerto Rico;1863;25.07
Puerto Rico;1864;24.94
Puerto Rico;1865;25.2
Puerto Rico;1866;24.93
Puerto Rico;1867;25.01
Puerto Rico;1868;25.27
Puerto Rico;1869;25.35
Puerto Rico;1870;25.09
Puerto Rico;1871;25.23
Puerto Rico;1872;25.27
Puerto Rico;1873;24.97
Puerto Rico;1874;24.93
Puerto Rico;1875;24.97
Puerto Rico;1876;25.23
Puerto Rico;1877;25.64
Puerto Rico;1878;25.74
Puerto Rico;1879;25.15
Puerto Rico;1880;25
Puerto Rico;1881;24.99
Puerto Rico;1882;24.8
Puerto Rico;1883;24.78
Puerto Rico;1884;24.73
Puerto Rico;1885;25.11
Puerto Rico;1886;24.77
Puerto Rico;1887;24.64
Puerto Rico;1888;24.97
Puerto Rico;1889;25.26
Puerto Rico;1890;24.89
Puerto Rico;1891;25.17
Puerto Rico;1892;25.05
Puerto Rico;1893;24.89
Puerto Rico;1894;24.9
Puerto Rico;1895;25.16
Puerto Rico;1896;25.23
Puerto Rico;1897;25.44
Puerto Rico;1898;25.26
Puerto Rico;1899;25.09
Puerto Rico;1900;25.37
Puerto Rico;1901;25.57
Puerto Rico;1902;25.28
Puerto Rico;1903;25.37
Puerto Rico;1904;24.86
Puerto Rico;1905;25.47
Puerto Rico;1906;25.28
Puerto Rico;1907;24.9
Puerto Rico;1908;25.15
Puerto Rico;1909;25.05
Puerto Rico;1910;24.91
Puerto Rico;1911;25.18
Puerto Rico;1912;25.41
Puerto Rico;1913;24.77
Puerto Rico;1914;25.3
Puerto Rico;1915;25.66
Puerto Rico;1916;25.13
Puerto Rico;1917;24.83
Puerto Rico;1918;25.02
Puerto Rico;1919;25.4
Puerto Rico;1920;25.4
Puerto Rico;1921;25.07
Puerto Rico;1922;24.79
Puerto Rico;1923;25.06
Puerto Rico;1924;25.44
Puerto Rico;1925;25.16
Puerto Rico;1926;25.66
Puerto Rico;1927;25.52
Puerto Rico;1928;25.55
Puerto Rico;1929;25.25
Puerto Rico;1930;25.47
Puerto Rico;1931;25.79
Puerto Rico;1932;25.62
Puerto Rico;1933;25.31
Puerto Rico;1934;25.23
Puerto Rico;1935;25.09
Puerto Rico;1936;25.4
Puerto Rico;1937;25.53
Puerto Rico;1938;25.11
Puerto Rico;1939;25.28
Puerto Rico;1940;25.75
Puerto Rico;1941;25.91
Puerto Rico;1942;25.99
Puerto Rico;1943;25.47
Puerto Rico;1944;25.46
Puerto Rico;1945;25.22
Puerto Rico;1946;25.38
Puerto Rico;1947;25.74
Puerto Rico;1948;25.78
Puerto Rico;1949;25.29
Puerto Rico;1950;25.11
Puerto Rico;1951;25.6
Puerto Rico;1952;25.78
Puerto Rico;1953;25.79
Puerto Rico;1954;25.46
Puerto Rico;1955;25.47
Puerto Rico;1956;25.37
Puerto Rico;1957;25.78
Puerto Rico;1958;26.09
Puerto Rico;1959;25.92
Puerto Rico;1960;26.07
Puerto Rico;1961;25.69
Puerto Rico;1962;25.66
Puerto Rico;1963;25.94
Puerto Rico;1964;25.79
Puerto Rico;1965;25.38
Puerto Rico;1966;25.63
Puerto Rico;1967;25.35
Puerto Rico;1968;25.42
Puerto Rico;1969;26
Puerto Rico;1970;25.7
Puerto Rico;1971;25.36
Puerto Rico;1972;25.57
Puerto Rico;1973;25.72
Puerto Rico;1974;25.28
Puerto Rico;1975;25.35
Puerto Rico;1976;25.29
Puerto Rico;1977;25.78
Puerto Rico;1978;25.84
Puerto Rico;1979;25.74
Puerto Rico;1980;26.2
Puerto Rico;1981;26.14
Puerto Rico;1982;25.75
Puerto Rico;1983;26.19
Puerto Rico;1984;25.64
Puerto Rico;1985;25.59
Puerto Rico;1986;25.69
Puerto Rico;1987;26.29
Puerto Rico;1988;25.96
Puerto Rico;1989;25.62
Puerto Rico;1990;25.94
Puerto Rico;1991;25.88
Puerto Rico;1992;25.9
Puerto Rico;1993;26.01
Puerto Rico;1994;26.13
Puerto Rico;1995;26.26
Puerto Rico;1996;25.86
Puerto Rico;1997;26.32
Puerto Rico;1998;26.63
Puerto Rico;1999;26.05
Puerto Rico;2000;25.79
Puerto Rico;2001;26.27
Puerto Rico;2002;26.48
Puerto Rico;2003;26.51
Puerto Rico;2004;26.1
Puerto Rico;2005;26.43
Puerto Rico;2006;26.45
Puerto Rico;2007;26.62
Puerto Rico;2008;26.1
Puerto Rico;2009;26.34
Puerto Rico;2010;26.64
Puerto Rico;2011;26.22
Puerto Rico;2012;26.47
Puerto Rico;2013;26.28
Qatar;1843;NA
Qatar;1844;NA
Qatar;1845;NA
Qatar;1846;NA
Qatar;1847;NA
Qatar;1848;26.08
Qatar;1849;26.29
Qatar;1850;25.91
Qatar;1851;26.54
Qatar;1852;26.41
Qatar;1853;26.36
Qatar;1854;26.24
Qatar;1855;26.44
Qatar;1856;26.11
Qatar;1857;25.85
Qatar;1858;26.49
Qatar;1859;26.53
Qatar;1860;26.4
Qatar;1861;25.8
Qatar;1862;25.48
Qatar;1863;25.94
Qatar;1864;26.35
Qatar;1865;26.6
Qatar;1866;26.36
Qatar;1867;26.68
Qatar;1868;26.57
Qatar;1869;26.78
Qatar;1870;26.52
Qatar;1871;26.38
Qatar;1872;26.42
Qatar;1873;26.72
Qatar;1874;26.53
Qatar;1875;26.25
Qatar;1876;26.42
Qatar;1877;26.9
Qatar;1878;26.89
Qatar;1879;26.54
Qatar;1880;26.35
Qatar;1881;27.1
Qatar;1882;26.27
Qatar;1883;26.68
Qatar;1884;26.4
Qatar;1885;26.43
Qatar;1886;26.64
Qatar;1887;26.33
Qatar;1888;26.63
Qatar;1889;26.93
Qatar;1890;26.49
Qatar;1891;26.78
Qatar;1892;26.79
Qatar;1893;26.71
Qatar;1894;26.37
Qatar;1895;26.28
Qatar;1896;26.45
Qatar;1897;26.41
Qatar;1898;26.24
Qatar;1899;26.71
Qatar;1900;26.74
Qatar;1901;26.94
Qatar;1902;26.87
Qatar;1903;26.14
Qatar;1904;26.67
Qatar;1905;26.54
Qatar;1906;26.47
Qatar;1907;26.26
Qatar;1908;26.59
Qatar;1909;26.93
Qatar;1910;26.14
Qatar;1911;25.74
Qatar;1912;26.45
Qatar;1913;26.49
Qatar;1914;26.67
Qatar;1915;26.98
Qatar;1916;26.24
Qatar;1917;26.43
Qatar;1918;26.2
Qatar;1919;26.68
Qatar;1920;26.58
Qatar;1921;26.45
Qatar;1922;26.93
Qatar;1923;26.52
Qatar;1924;27.23
Qatar;1925;26.47
Qatar;1926;26.77
Qatar;1927;26.61
Qatar;1928;26.66
Qatar;1929;26.78
Qatar;1930;26.7
Qatar;1931;26.74
Qatar;1932;26.42
Qatar;1933;26.18
Qatar;1934;26.41
Qatar;1935;26.89
Qatar;1936;26.49
Qatar;1937;26.45
Qatar;1938;26.68
Qatar;1939;26.53
Qatar;1940;26.93
Qatar;1941;26.94
Qatar;1942;27.08
Qatar;1943;26.62
Qatar;1944;27.04
Qatar;1945;26.68
Qatar;1946;27.25
Qatar;1947;27.45
Qatar;1948;26.61
Qatar;1949;26.4
Qatar;1950;26.29
Qatar;1951;27.11
Qatar;1952;26.95
Qatar;1953;27.03
Qatar;1954;27.23
Qatar;1955;26.89
Qatar;1956;26.61
Qatar;1957;26.53
Qatar;1958;27.12
Qatar;1959;26.27
Qatar;1960;27.05
Qatar;1961;26.7
Qatar;1962;27.16
Qatar;1963;26.9
Qatar;1964;26.26
Qatar;1965;27.07
Qatar;1966;27.21
Qatar;1967;26.56
Qatar;1968;26.7
Qatar;1969;27.49
Qatar;1970;27.29
Qatar;1971;26.64
Qatar;1972;26.35
Qatar;1973;26.93
Qatar;1974;26.87
Qatar;1975;26.66
Qatar;1976;26.62
Qatar;1977;27.52
Qatar;1978;27.09
Qatar;1979;27.53
Qatar;1980;27.44
Qatar;1981;27.38
Qatar;1982;26.27
Qatar;1983;26.4
Qatar;1984;26.77
Qatar;1985;26.97
Qatar;1986;27.2
Qatar;1987;27.38
Qatar;1988;27.38
Qatar;1989;26.75
Qatar;1990;27.32
Qatar;1991;26.72
Qatar;1992;26.15
Qatar;1993;27.05
Qatar;1994;27.53
Qatar;1995;27.1
Qatar;1996;27.61
Qatar;1997;27.16
Qatar;1998;28.42
Qatar;1999;28.57
Qatar;2000;27.99
Qatar;2001;28.31
Qatar;2002;28.19
Qatar;2003;28.33
Qatar;2004;28.14
Qatar;2005;28.01
Qatar;2006;28.07
Qatar;2007;28.17
Qatar;2008;27.87
Qatar;2009;28.12
Qatar;2010;28.89
Qatar;2011;28.16
Qatar;2012;28.48
Qatar;2013;NA
Reunion;1787;NA
Reunion;1788;NA
Reunion;1789;NA
Reunion;1790;22.84
Reunion;1791;23.34
Reunion;1792;NA
Reunion;1793;NA
Reunion;1794;NA
Reunion;1795;NA
Reunion;1796;NA
Reunion;1797;NA
Reunion;1798;NA
Reunion;1799;NA
Reunion;1800;NA
Reunion;1801;NA
Reunion;1802;NA
Reunion;1803;NA
Reunion;1804;NA
Reunion;1805;NA
Reunion;1806;NA
Reunion;1807;NA
Reunion;1808;NA
Reunion;1809;NA
Reunion;1810;NA
Reunion;1811;NA
Reunion;1812;NA
Reunion;1813;NA
Reunion;1814;NA
Reunion;1815;NA
Reunion;1816;NA
Reunion;1817;NA
Reunion;1818;NA
Reunion;1819;NA
Reunion;1820;NA
Reunion;1821;NA
Reunion;1822;NA
Reunion;1823;NA
Reunion;1824;NA
Reunion;1825;NA
Reunion;1826;NA
Reunion;1827;NA
Reunion;1828;NA
Reunion;1829;NA
Reunion;1830;NA
Reunion;1831;NA
Reunion;1832;NA
Reunion;1833;NA
Reunion;1834;NA
Reunion;1835;NA
Reunion;1836;NA
Reunion;1837;NA
Reunion;1838;NA
Reunion;1839;NA
Reunion;1840;NA
Reunion;1841;NA
Reunion;1842;NA
Reunion;1843;NA
Reunion;1844;NA
Reunion;1845;NA
Reunion;1846;NA
Reunion;1847;NA
Reunion;1848;NA
Reunion;1849;NA
Reunion;1850;NA
Reunion;1851;NA
Reunion;1852;NA
Reunion;1853;22.71
Reunion;1854;22.76
Reunion;1855;22.44
Reunion;1856;22.42
Reunion;1857;22.29
Reunion;1858;22.75
Reunion;1859;22.89
Reunion;1860;NA
Reunion;1861;23
Reunion;1862;NA
Reunion;1863;NA
Reunion;1864;NA
Reunion;1865;NA
Reunion;1866;NA
Reunion;1867;NA
Reunion;1868;NA
Reunion;1869;NA
Reunion;1870;NA
Reunion;1871;NA
Reunion;1872;NA
Reunion;1873;NA
Reunion;1874;NA
Reunion;1875;NA
Reunion;1876;NA
Reunion;1877;NA
Reunion;1878;NA
Reunion;1879;NA
Reunion;1880;NA
Reunion;1881;NA
Reunion;1882;NA
Reunion;1883;NA
Reunion;1884;NA
Reunion;1885;NA
Reunion;1886;NA
Reunion;1887;NA
Reunion;1888;NA
Reunion;1889;23
Reunion;1890;NA
Reunion;1891;22.55
Reunion;1892;22.62
Reunion;1893;22.54
Reunion;1894;22.87
Reunion;1895;22.86
Reunion;1896;22.9
Reunion;1897;23.1
Reunion;1898;22.99
Reunion;1899;22.88
Reunion;1900;23.27
Reunion;1901;23.35
Reunion;1902;23.15
Reunion;1903;22.87
Reunion;1904;22.67
Reunion;1905;23.05
Reunion;1906;23.1
Reunion;1907;22.77
Reunion;1908;22.93
Reunion;1909;22.86
Reunion;1910;22.9
Reunion;1911;22.89
Reunion;1912;23.15
Reunion;1913;22.89
Reunion;1914;23.3
Reunion;1915;23.37
Reunion;1916;23.07
Reunion;1917;22.66
Reunion;1918;22.71
Reunion;1919;23.31
Reunion;1920;22.8
Reunion;1921;22.88
Reunion;1922;22.78
Reunion;1923;23.14
Reunion;1924;22.93
Reunion;1925;23.26
Reunion;1926;23.51
Reunion;1927;22.98
Reunion;1928;23.16
Reunion;1929;23
Reunion;1930;23.05
Reunion;1931;23.44
Reunion;1932;23.06
Reunion;1933;23.17
Reunion;1934;23.03
Reunion;1935;23.23
Reunion;1936;23.34
Reunion;1937;23.39
Reunion;1938;23.21
Reunion;1939;23.42
Reunion;1940;23.51
Reunion;1941;23.62
Reunion;1942;23.25
Reunion;1943;22.86
Reunion;1944;23.44
Reunion;1945;23.36
Reunion;1946;23.48
Reunion;1947;23.28
Reunion;1948;23.48
Reunion;1949;23.35
Reunion;1950;23.07
Reunion;1951;23.2
Reunion;1952;23.44
Reunion;1953;23.39
Reunion;1954;23.56
Reunion;1955;23.21
Reunion;1956;23.19
Reunion;1957;23.27
Reunion;1958;23.37
Reunion;1959;23.13
Reunion;1960;23.2
Reunion;1961;23.98
Reunion;1962;23.09
Reunion;1963;22.96
Reunion;1964;22.92
Reunion;1965;22.93
Reunion;1966;23.41
Reunion;1967;23.56
Reunion;1968;23.04
Reunion;1969;23.88
Reunion;1970;23.51
Reunion;1971;23.08
Reunion;1972;23.59
Reunion;1973;23.55
Reunion;1974;22.95
Reunion;1975;23.32
Reunion;1976;23.6
Reunion;1977;23.92
Reunion;1978;23.76
Reunion;1979;23.69
Reunion;1980;23.68
Reunion;1981;23.55
Reunion;1982;23.47
Reunion;1983;23.59
Reunion;1984;23.32
Reunion;1985;23.47
Reunion;1986;23.41
Reunion;1987;24.03
Reunion;1988;23.85
Reunion;1989;23.58
Reunion;1990;23.54
Reunion;1991;23.92
Reunion;1992;23.75
Reunion;1993;23.77
Reunion;1994;23.99
Reunion;1995;23.86
Reunion;1996;23.73
Reunion;1997;23.86
Reunion;1998;24.23
Reunion;1999;23.89
Reunion;2000;23.88
Reunion;2001;24.27
Reunion;2002;24.15
Reunion;2003;24.2
Reunion;2004;24.09
Reunion;2005;23.91
Reunion;2006;24.05
Reunion;2007;24.03
Reunion;2008;23.93
Reunion;2009;24.27
Reunion;2010;24.37
Reunion;2011;24.38
Reunion;2012;24.18
Reunion;2013;NA
Romania;1743;NA
Romania;1744;NA
Romania;1745;NA
Romania;1746;NA
Romania;1747;NA
Romania;1748;NA
Romania;1749;NA
Romania;1750;NA
Romania;1751;NA
Romania;1752;NA
Romania;1753;8.66
Romania;1754;8.67
Romania;1755;8.48
Romania;1756;9.3
Romania;1757;9.05
Romania;1758;7.51
Romania;1759;8.55
Romania;1760;8.14
Romania;1761;9.06
Romania;1762;8.82
Romania;1763;8.08
Romania;1764;9.05
Romania;1765;8.91
Romania;1766;8.77
Romania;1767;8.35
Romania;1768;7.4
Romania;1769;8.5
Romania;1770;8.54
Romania;1771;8.13
Romania;1772;9.56
Romania;1773;9.13
Romania;1774;9.09
Romania;1775;9.65
Romania;1776;8.37
Romania;1777;8.38
Romania;1778;9.44
Romania;1779;9.6
Romania;1780;8.76
Romania;1781;9.23
Romania;1782;8.3
Romania;1783;8.94
Romania;1784;8.49
Romania;1785;7.56
Romania;1786;8.04
Romania;1787;8.94
Romania;1788;8.58
Romania;1789;9.12
Romania;1790;8.96
Romania;1791;9.6
Romania;1792;8.69
Romania;1793;8.68
Romania;1794;9.5
Romania;1795;8.79
Romania;1796;8.89
Romania;1797;10.04
Romania;1798;9.26
Romania;1799;7.86
Romania;1800;8.91
Romania;1801;9.77
Romania;1802;9.81
Romania;1803;8.25
Romania;1804;8.61
Romania;1805;7.75
Romania;1806;9.37
Romania;1807;9.44
Romania;1808;7.93
Romania;1809;8.02
Romania;1810;8.36
Romania;1811;9.05
Romania;1812;7.62
Romania;1813;8.03
Romania;1814;7.93
Romania;1815;7.87
Romania;1816;7.8
Romania;1817;8.45
Romania;1818;8.77
Romania;1819;8.72
Romania;1820;8.28
Romania;1821;8.56
Romania;1822;9.31
Romania;1823;8.82
Romania;1824;9.76
Romania;1825;8.75
Romania;1826;8.74
Romania;1827;9.22
Romania;1828;8.26
Romania;1829;7.1
Romania;1830;8.3
Romania;1831;8.2
Romania;1832;7.11
Romania;1833;8.53
Romania;1834;9.25
Romania;1835;8
Romania;1836;8.75
Romania;1837;7.65
Romania;1838;7.35
Romania;1839;8.28
Romania;1840;7.31
Romania;1841;9.22
Romania;1842;7.99
Romania;1843;8.84
Romania;1844;7.85
Romania;1845;8.44
Romania;1846;9.56
Romania;1847;7.92
Romania;1848;9.27
Romania;1849;8.2
Romania;1850;8.27
Romania;1851;9.32
Romania;1852;8.93
Romania;1853;9.1
Romania;1854;8.41
Romania;1855;8.5
Romania;1856;8.16
Romania;1857;8.21
Romania;1858;7.14
Romania;1859;9.25
Romania;1860;8.93
Romania;1861;8.12
Romania;1862;8.43
Romania;1863;9.51
Romania;1864;7.48
Romania;1865;8.35
Romania;1866;9.01
Romania;1867;8.46
Romania;1868;9.02
Romania;1869;9.14
Romania;1870;7.72
Romania;1871;7.55
Romania;1872;9.8
Romania;1873;9.32
Romania;1874;8.45
Romania;1875;7.07
Romania;1876;8.49
Romania;1877;8.49
Romania;1878;9.04
Romania;1879;8.25
Romania;1880;8.03
Romania;1881;7.36
Romania;1882;9.09
Romania;1883;7.97
Romania;1884;8.05
Romania;1885;8.8
Romania;1886;9.02
Romania;1887;8.59
Romania;1888;7.5
Romania;1889;8.12
Romania;1890;8.45
Romania;1891;8.14
Romania;1892;8.92
Romania;1893;7.48
Romania;1894;8.43
Romania;1895;8.53
Romania;1896;8.5
Romania;1897;8.66
Romania;1898;9.13
Romania;1899;8.68
Romania;1900;9.38
Romania;1901;8.66
Romania;1902;7.87
Romania;1903;9.12
Romania;1904;8.47
Romania;1905;8.64
Romania;1906;8.92
Romania;1907;7.95
Romania;1908;8.2
Romania;1909;8.55
Romania;1910;9.34
Romania;1911;8.76
Romania;1912;8.05
Romania;1913;8.48
Romania;1914;8.1
Romania;1915;8.86
Romania;1916;9.62
Romania;1917;8.7
Romania;1918;9.42
Romania;1919;8.51
Romania;1920;8.53
Romania;1921;8.8
Romania;1922;8.27
Romania;1923;9.74
Romania;1924;8.32
Romania;1925;9.24
Romania;1926;9.41
Romania;1927;9.38
Romania;1928;8.47
Romania;1929;7.82
Romania;1930;9.57
Romania;1931;8.4
Romania;1932;8.4
Romania;1933;7.25
Romania;1934;9.71
Romania;1935;8.75
Romania;1936;9.78
Romania;1937;9.65
Romania;1938;9.24
Romania;1939;9.42
Romania;1940;7.09
Romania;1941;7.79
Romania;1942;7.64
Romania;1943;8.96
Romania;1944;8.77
Romania;1945;8.66
Romania;1946;9.52
Romania;1947;8.99
Romania;1948;8.96
Romania;1949;8.99
Romania;1950;9.76
Romania;1951;10.05
Romania;1952;9.54
Romania;1953;8.82
Romania;1954;8.2
Romania;1955;8.87
Romania;1956;7.74
Romania;1957;9.32
Romania;1958;9.53
Romania;1959;8.76
Romania;1960;9.6
Romania;1961;9.59
Romania;1962;9.02
Romania;1963;8.71
Romania;1964;8.54
Romania;1965;8.36
Romania;1966;9.93
Romania;1967;9.29
Romania;1968;9.42
Romania;1969;8.44
Romania;1970;9.11
Romania;1971;9.1
Romania;1972;9.29
Romania;1973;8.68
Romania;1974;9.13
Romania;1975;9.68
Romania;1976;8.2
Romania;1977;9.32
Romania;1978;8.36
Romania;1979;9.4
Romania;1980;8.08
Romania;1981;9
Romania;1982;9.05
Romania;1983;9.51
Romania;1984;9.08
Romania;1985;7.91
Romania;1986;8.94
Romania;1987;8.66
Romania;1988;9.08
Romania;1989;9.68
Romania;1990;10.23
Romania;1991;8.73
Romania;1992;9.56
Romania;1993;8.86
Romania;1994;10.61
Romania;1995;9.14
Romania;1996;8.65
Romania;1997;8.52
Romania;1998;9.18
Romania;1999;10.09
Romania;2000;10.47
Romania;2001;9.64
Romania;2002;10.39
Romania;2003;9.34
Romania;2004;9.56
Romania;2005;9.12
Romania;2006;9.47
Romania;2007;10.87
Romania;2008;10.46
Romania;2009;10.47
Romania;2010;9.85
Romania;2011;9.57
Romania;2012;10.3
Romania;2013;NA
Russia;1812;-7.05
Russia;1813;NA
Russia;1814;NA
Russia;1815;NA
Russia;1816;NA
Russia;1817;-6.96
Russia;1818;-5.91
Russia;1819;-6.77
Russia;1820;-6.43
Russia;1821;-5.72
